Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
217,3,0.39,0.44,0.28,0.51
217,9,0.35,0.44,0.28,0.48
217,0,0.3,0.44,0.28,0.47
217,1,0.3,0.44,0.26,0.47
217,7,0.3,0.44,0.24,0.47
217,4,0.29,0.44,0.24,0.44
217,5,0.27,0.2,0.24,0.39
217,8,0.27,0.2,0.2,0.39
217,6,0.27,0.16,0.2,0.36
217,2,0.25,0.16,0.2,0.3
218,0,0.37,0.33,0.32,0.38
219,3,0.28,0.23,0.26,0.41
219,4,0.27,0.23,0.21,0.34
220,4,0.43,0.32,0.34,0.42
220,9,0.43,0.31,0.31,0.42
220,3,0.32,0.31,0.3,0.42
220,0,0.31,0.31,0.3,0.39
220,7,0.31,0.31,0.3,0.37
220,6,0.3,0.31,0.3,0.37
220,1,0.27,0.31,0.28,0.37
220,2,0.27,0.23,0.28,0.37
220,8,0.22,0.23,0.28,0.37
220,5,0.18,0.21,0.28,0.36
221,4,0.26,0.24,0.18,0.33
221,3,0.26,0.15,0.18,0.32
221,9,0.26,0.15,0.17,0.3
222,5,0.26,0.08,0.2,0.35
222,4,0.26,0.07,0.19,0.35
224,4,0.41,0.4,0.4,0.43
224,9,0.41,0.26,0.28,0.42
224,1,0.32,0.26,0.28,0.34
224,6,0.32,0.23,0.27,0.34
224,2,0.31,0.23,0.26,0.34
224,5,0.31,0.18,0.26,0.34
224,0,0.31,0.18,0.24,0.33
224,3,0.31,0.17,0.22,0.33
224,7,0.31,0.13,0.22,0.33
224,8,0.19,0.13,0.16,0.31
226,9,0.33,0.19,0.28,0.46
227,9,0.39,0.25,0.31,0.32
227,3,0.38,0.25,0.31,0.31
227,4,0.38,0.25,0.31,0.3
227,5,0.38,0.23,0.29,0.3
227,6,0.38,0.23,0.29,0.28
227,7,0.34,0.23,0.29,0.28
227,1,0.28,0.23,0.28,0.27
227,0,0.28,0.19,0.25,0.27
227,2,0.25,0.19,0.25,0.27
227,8,0.19,0.16,0.21,0.27
229,4,0.31,0.24,0.17,0.44
230,4,0.21,0.18,0.21,0.36
233,2,0.44,0.45,0.33,0.26
233,3,0.44,0.36,0.27,0.26
234,9,0.32,0.2,0.26,0.4
234,6,0.32,0.2,0.21,0.37
234,2,0.24,0.2,0.2,0.37
234,3,0.24,0.15,0.2,0.37
234,4,0.24,0.11,0.2,0.37
234,5,0.24,0.11,0.19,0.34
234,7,0.24,0.11,0.17,0.34
234,0,0.21,0.11,0.15,0.3
234,1,0.18,0.11,0.13,0.3
234,8,0.15,0.03,0.11,0.3
237,2,0.29,0.27,0.16,0.33
237,9,0.29,0.24,0.15,0.33
237,3,0.29,0.2,0.1,0.33
237,6,0.29,0.2,0.1,0.32
237,7,0.21,0.2,0.1,0.32
240,4,0.36,0.34,0.3,0.35
240,1,0.36,0.34,0.28,0.33
240,2,0.36,0.28,0.27,0.33
240,6,0.36,0.28,0.26,0.33
240,9,0.28,0.28,0.23,0.33
240,3,0.28,0.24,0.23,0.32
240,5,0.28,0.23,0.23,0.28
240,7,0.28,0.23,0.22,0.28
240,0,0.26,0.23,0.22,0.26
240,8,0.21,0.19,0.14,0.19
244,5,0.26,0.21,0.29,0.33
244,4,0.26,0.2,0.27,0.33
247,4,0.2,0.28,0.18,0.33
247,1,0.2,0.22,0.18,0.3
247,9,0.2,0.15,0.18,0.3
248,4,0.26,0.28,0.3,0.46
248,1,0.26,0.28,0.27,0.36
250,4,0.3,0.17,0.25,0.35
250,9,0.3,0.14,0.23,0.35
250,6,0.28,0.12,0.23,0.35
250,7,0.28,0.12,0.22,0.35
250,3,0.24,0.12,0.22,0.31
250,2,0.23,0.12,0.22,0.28
250,0,0.22,0.12,0.21,0.28
250,1,0.2,0.12,0.21,0.28
250,8,0.2,0.07,0.18,0.28
250,5,0.19,0.02,0.18,0.28
251,2,0.23,0.19,0.21,0.39
252,2,0.21,0.17,0.18,0.37
253,2,0.26,0.16,0.22,0.36
256,2,0.18,0.14,0.15,0.37
256,3,0.17,0.14,0.14,0.37
256,7,0.16,0.14,0.14,0.37
261,2,0.35,0.34,0.27,0.41
263,4,0.29,0.24,0.19,0.38
267,9,0.34,0.37,0.33,0.37
267,1,0.3,0.37,0.33,0.36
267,4,0.3,0.37,0.31,0.36
267,0,0.3,0.28,0.27,0.33
267,2,0.3,0.25,0.27,0.33
267,5,0.3,0.24,0.26,0.33
267,7,0.3,0.24,0.25,0.32
267,6,0.3,0.23,0.24,0.32
267,3,0.24,0.23,0.21,0.32
267,8,0.15,0.2,0.13,0.25
270,9,0.41,0.13,0.25,0.42
274,3,0.28,0.22,0.17,0.4
274,4,0.28,0.22,0.17,0.4
274,9,0.28,0.18,0.17,0.4
274,7,0.28,0.17,0.16,0.4
275,7,0.3,0.35,0.28,0.36
275,5,0.28,0.35,0.28,0.34
275,3,0.28,0.35,0.24,0.31
275,4,0.28,0.35,0.24,0.31
275,1,0.28,0.26,0.24,0.3
275,0,0.28,0.24,0.2,0.3
275,9,0.28,0.23,0.18,0.3
275,6,0.26,0.23,0.18,0.27
275,2,0.24,0.21,0.17,0.27
275,8,0.15,0.21,0.16,0.27
276,4,0.38,0.3,0.41,0.44
277,0,0.31,0.34,0.37,0.43
277,4,0.3,0.34,0.33,0.43
277,1,0.3,0.29,0.32,0.43
279,4,0.35,0.18,0.3,0.27
279,6,0.35,0.14,0.28,0.27
279,1,0.35,0.14,0.25,0.27
279,5,0.35,0.14,0.25,0.26
279,8,0.35,0.14,0.24,0.26
279,9,0.35,0.14,0.24,0.25
279,3,0.3,0.13,0.24,0.25
279,7,0.29,0.13,0.24,0.23
279,0,0.27,0.13,0.23,0.21
279,2,0.23,0.05,0.21,0.18
285,4,0.33,0.2,0.21,0.37
285,3,0.33,0.09,0.19,0.36
285,9,0.3,0.09,0.19,0.35
285,7,0.28,0.09,0.19,0.34
287,3,0.3,0.24,0.32,0.42
287,1,0.3,0.21,0.29,0.42
287,4,0.3,0.19,0.29,0.42
290,7,0.26,0.26,0.2,0.43
290,4,0.26,0.26,0.2,0.39
290,3,0.26,0.21,0.2,0.37
290,0,0.26,0.2,0.19,0.36
290,9,0.26,0.19,0.19,0.32
290,6,0.19,0.19,0.16,0.3
290,2,0.19,0.19,0.15,0.3
290,8,0.18,0.19,0.14,0.3
290,1,0.17,0.17,0.14,0.29
290,5,0.11,0.16,0.14,0.29
291,3,0.34,0.22,0.25,0.41
291,7,0.34,0.21,0.23,0.39
291,1,0.31,0.19,0.19,0.39
291,4,0.31,0.19,0.19,0.39
292,4,0.31,0.24,0.23,0.35
292,3,0.31,0.13,0.23,0.34
293,3,0.38,0.28,0.37,0.38
293,4,0.34,0.28,0.37,0.37
294,3,0.32,0.32,0.27,0.39
295,4,0.4,0.29,0.44,0.56
295,9,0.4,0.16,0.26,0.41
295,6,0.34,0.12,0.26,0.37
295,3,0.33,0.12,0.22,0.37
295,7,0.28,0.12,0.22,0.37
296,4,0.31,0.3,0.24,0.39
296,1,0.31,0.21,0.22,0.39
296,3,0.31,0.17,0.21,0.39
296,7,0.27,0.14,0.21,0.39
296,0,0.27,0.13,0.21,0.35
296,9,0.27,0.13,0.21,0.35
296,5,0.25,0.13,0.21,0.33
296,8,0.25,0.13,0.18,0.32
296,6,0.25,0.13,0.16,0.26
296,2,0.24,0.13,0.14,0.23
297,3,0.2,0.1,0.06,0.39
297,1,0.14,0.1,0.06,0.33
298,3,0.21,0.14,0.1,0.33
298,4,0.19,0.14,0.1,0.28
299,3,0.26,0.14,0.13,0.46
301,3,0.3,0.14,0.19,0.47
301,9,0.3,0.14,0.18,0.42
301,1,0.22,0.14,0.18,0.41
301,2,0.21,0.1,0.17,0.41
302,3,0.27,0.2,0.16,0.48
302,1,0.24,0.2,0.16,0.36
303,3,0.26,0.2,0.2,0.5
303,1,0.24,0.2,0.2,0.38
303,4,0.24,0.15,0.15,0.38
303,2,0.24,0.14,0.15,0.37
303,7,0.24,0.1,0.15,0.37
303,0,0.24,0.1,0.14,0.36
303,9,0.24,0.1,0.14,0.36
303,8,0.15,0.07,0.14,0.31
303,6,0.15,0.06,0.14,0.3
303,5,0.05,0.03,0.14,0.22
304,3,0.23,0.18,0.15,0.49
304,1,0.21,0.18,0.15,0.36
304,2,0.21,0.13,0.12,0.36
304,4,0.2,0.12,0.11,0.36
304,9,0.2,0.09,0.11,0.36
304,7,0.15,0.08,0.11,0.36
304,0,0.14,0.08,0.11,0.35
304,8,0.14,0.06,0.11,0.31
304,6,0.14,0.05,0.1,0.3
304,5,0.04,0.02,0.1,0.24
305,3,0.36,0.23,0.32,0.47
305,1,0.31,0.23,0.3,0.45
305,7,0.31,0.2,0.26,0.45
306,3,0.26,0.16,0.3,0.46
308,3,0.23,0.12,0.24,0.41
308,1,0.22,0.12,0.24,0.35
308,4,0.22,0.11,0.22,0.35
308,9,0.22,0.11,0.21,0.35
308,2,0.2,0.11,0.21,0.34
308,7,0.19,0.06,0.21,0.34
308,0,0.14,0.06,0.21,0.32
308,6,0.14,0.03,0.21,0.31
308,8,0.13,0.01,0.21,0.28
308,5,0.08,-0.02,0.21,0.28
309,3,0.44,0.35,0.39,0.51
309,4,0.36,0.35,0.36,0.51
310,3,0.41,0.4,0.38,0.58
310,2,0.38,0.4,0.34,0.58
312,4,0.32,0.23,0.38,0.51
312,1,0.32,0.17,0.31,0.49
313,4,0.36,0.24,0.39,0.49
313,9,0.36,0.17,0.29,0.41
313,1,0.29,0.17,0.29,0.4
313,2,0.29,0.15,0.27,0.4
313,3,0.29,0.1,0.27,0.4
313,6,0.29,0.09,0.27,0.39
313,7,0.29,0.09,0.24,0.39
313,5,0.21,0.09,0.24,0.36
313,0,0.21,0.09,0.23,0.33
313,8,0.21,0.06,0.18,0.31
317,3,0.33,0.29,0.32,0.29
317,4,0.29,0.29,0.32,0.29
317,9,0.29,0.14,0.24,0.26
317,1,0.25,0.14,0.24,0.24
317,6,0.25,0.06,0.23,0.24
317,7,0.24,0.06,0.22,0.24
317,0,0.22,0.06,0.22,0.23
317,5,0.22,0.03,0.22,0.22
317,2,0.22,0.02,0.15,0.19
317,8,0.17,0.02,0.15,0.15
318,3,0.34,0.34,0.31,0.37
318,4,0.26,0.34,0.31,0.36
318,1,0.25,0.14,0.23,0.31
319,3,0.34,0.29,0.24,0.39
319,4,0.27,0.29,0.24,0.35
319,9,0.27,0.13,0.2,0.33
319,1,0.25,0.13,0.2,0.31
320,4,0.34,0.25,0.33,0.39
321,3,0.24,0.25,0.31,0.32
321,4,0.21,0.25,0.31,0.32
321,1,0.21,0.16,0.25,0.32
321,2,0.21,0.06,0.21,0.32
321,9,0.19,0.05,0.21,0.32
321,0,0.16,0.05,0.21,0.27
322,4,0.26,0.26,0.32,0.38
322,3,0.26,0.13,0.2,0.36
322,1,0.23,0.13,0.2,0.32
323,4,0.23,0.15,0.26,0.48
323,3,0.23,0.09,0.16,0.33
323,9,0.21,0.09,0.16,0.29
323,1,0.19,0.09,0.16,0.27
323,2,0.19,0.08,0.15,0.27
323,6,0.19,0.02,0.15,0.27
323,7,0.19,0.02,0.12,0.24
323,0,0.14,0.02,0.12,0.21
323,5,0.1,0.01,0.12,0.16
323,8,0.07,0.01,0.05,0.16
324,4,0.27,0.17,0.25,0.41
324,3,0.27,0.15,0.19,0.3
324,9,0.25,0.15,0.19,0.28
324,1,0.22,0.15,0.19,0.27
324,2,0.22,0.13,0.19,0.27
324,6,0.22,0.08,0.19,0.27
324,7,0.22,0.08,0.14,0.24
324,0,0.15,0.08,0.12,0.24
324,8,0.1,0.01,0.12,0.19
324,5,0.08,-0.01,0.12,0.18
325,3,0.35,0.31,0.25,0.47
325,4,0.32,0.31,0.25,0.39
325,1,0.32,0.15,0.2,0.39
326,3,0.27,0.18,0.28,0.37
326,4,0.23,0.18,0.28,0.3
326,1,0.23,0.12,0.22,0.3
326,2,0.23,0.06,0.21,0.3
326,9,0.21,0.02,0.21,0.3
327,4,0.22,0.29,0.28,0.34
327,1,0.22,0.19,0.25,0.34
327,3,0.22,0.08,0.18,0.34
327,0,0.17,0.07,0.18,0.31
327,2,0.17,0.05,0.18,0.25
327,9,0.16,0.05,0.18,0.25
328,3,0.36,0.31,0.25,0.42
328,4,0.31,0.31,0.25,0.34
328,9,0.31,0.17,0.23,0.34
328,1,0.26,0.17,0.23,0.32
329,4,0.36,0.3,0.3,0.37
329,3,0.36,0.19,0.3,0.32
329,1,0.36,0.19,0.3,0.31
330,4,0.37,0.35,0.32,0.39
330,3,0.37,0.22,0.32,0.36
330,1,0.36,0.22,0.32,0.35
330,0,0.36,0.21,0.3,0.35
330,7,0.36,0.15,0.29,0.35
330,9,0.36,0.13,0.29,0.34
330,8,0.3,0.11,0.29,0.32
330,5,0.3,0.1,0.29,0.3
330,6,0.3,0.1,0.24,0.26
330,2,0.29,0.1,0.22,0.25
331,4,0.35,0.27,0.3,0.45
331,1,0.35,0.25,0.27,0.45
332,4,0.35,0.32,0.37,0.44
332,1,0.35,0.15,0.3,0.4
383,7,0.38,0.29,0.25,0.5
383,4,0.38,0.29,0.24,0.46
384,9,0.42,0.36,0.42,0.43
384,4,0.37,0.36,0.42,0.42
386,4,0.32,0.21,0.24,0.37
386,9,0.32,0.21,0.24,0.36
386,2,0.27,0.21,0.23,0.36
386,3,0.27,0.2,0.2,0.36
386,7,0.26,0.2,0.2,0.36
386,6,0.23,0.2,0.2,0.31
386,5,0.2,0.2,0.19,0.31
386,1,0.19,0.16,0.14,0.26
386,0,0.19,0.14,0.13,0.26
386,8,0.16,0.14,0.07,0.26
387,4,0.39,0.35,0.37,0.35
387,1,0.39,0.26,0.32,0.27
389,4,0.41,0.29,0.34,0.39
389,9,0.41,0.28,0.27,0.37
389,5,0.33,0.28,0.27,0.35
389,6,0.33,0.26,0.27,0.35
389,7,0.3,0.26,0.23,0.35
389,1,0.3,0.24,0.23,0.3
389,0,0.3,0.22,0.22,0.3
389,3,0.3,0.22,0.21,0.3
389,2,0.24,0.22,0.21,0.28
389,8,0.23,0.22,0.14,0.28
390,9,0.49,0.45,0.45,0.61
390,4,0.45,0.45,0.45,0.58
390,3,0.43,0.41,0.36,0.58
390,1,0.37,0.37,0.34,0.53
390,0,0.36,0.37,0.33,0.53
390,6,0.36,0.33,0.33,0.53
390,7,0.36,0.32,0.32,0.53
390,8,0.31,0.32,0.3,0.49
390,2,0.31,0.27,0.3,0.43
390,5,0.29,0.24,0.3,0.37
391,9,0.33,0.33,0.37,0.52
391,4,0.3,0.3,0.37,0.43
391,6,0.29,0.3,0.33,0.43
391,3,0.25,0.3,0.3,0.43
391,0,0.23,0.29,0.3,0.41
391,1,0.23,0.27,0.3,0.41
391,8,0.21,0.21,0.3,0.41
391,2,0.2,0.2,0.3,0.41
391,7,0.2,0.18,0.3,0.41
391,5,0.14,0.16,0.3,0.32
392,9,0.21,0.17,0.19,0.3
392,4,0.21,0.16,0.19,0.26
393,4,0.23,0.19,0.21,0.33
393,9,0.21,0.19,0.2,0.33
394,4,0.24,0.16,0.17,0.25
394,9,0.21,0.16,0.16,0.25
394,5,0.21,0.13,0.16,0.22
395,4,0.45,0.32,0.39,0.53
395,9,0.4,0.32,0.28,0.53
395,1,0.35,0.26,0.28,0.47
395,6,0.34,0.25,0.28,0.47
395,3,0.31,0.25,0.27,0.47
395,0,0.27,0.25,0.27,0.44
395,5,0.27,0.21,0.27,0.44
395,7,0.25,0.21,0.21,0.44
395,8,0.25,0.21,0.19,0.42
395,2,0.25,0.18,0.18,0.33
397,4,0.22,0.28,0.35,0.34
397,9,0.22,0.17,0.25,0.33
397,1,0.21,0.16,0.25,0.31
397,6,0.2,0.15,0.24,0.31
398,4,0.4,0.32,0.32,0.33
398,9,0.36,0.19,0.3,0.27
398,1,0.33,0.19,0.3,0.26
398,6,0.32,0.17,0.25,0.26
399,4,0.29,0.24,0.3,0.4
399,0,0.29,0.15,0.23,0.4
399,1,0.29,0.14,0.21,0.4
399,3,0.27,0.14,0.2,0.4
399,9,0.27,0.14,0.2,0.35
399,7,0.23,0.11,0.2,0.33
399,6,0.19,0.1,0.2,0.31
399,8,0.18,0.1,0.2,0.3
399,5,0.18,0.09,0.2,0.27
399,2,0.18,0.07,0.12,0.25
400,4,0.24,0.2,0.23,0.29
400,9,0.24,0.13,0.21,0.29
400,3,0.18,0.12,0.21,0.29
401,2,0.44,0.42,0.34,0.47
401,1,0.44,0.39,0.32,0.47
402,4,0.3,0.2,0.22,0.52
402,6,0.3,0.19,0.19,0.52
402,9,0.29,0.19,0.18,0.52
402,0,0.21,0.14,0.18,0.44
402,2,0.21,0.13,0.17,0.44
402,3,0.2,0.13,0.17,0.44
402,7,0.19,0.13,0.15,0.39
402,1,0.17,0.13,0.15,0.37
402,5,0.17,0.1,0.14,0.37
402,8,0.14,0.1,0.09,0.37
406,7,0.41,0.44,0.34,0.35
406,4,0.4,0.38,0.34,0.35
407,5,0.33,0.35,0.28,0.31
407,4,0.33,0.32,0.22,0.31
407,9,0.33,0.32,0.22,0.26
410,4,0.45,0.45,0.44,0.52
410,5,0.45,0.45,0.35,0.44
410,9,0.45,0.44,0.33,0.41
410,7,0.4,0.44,0.33,0.39
410,6,0.38,0.42,0.33,0.39
410,1,0.38,0.39,0.28,0.39
410,3,0.37,0.39,0.25,0.39
410,8,0.36,0.39,0.25,0.39
410,0,0.36,0.33,0.23,0.31
410,2,0.31,0.33,0.23,0.26
412,5,0.3,0.38,0.25,0.29
413,4,0.4,0.42,0.44,0.44
413,5,0.4,0.42,0.43,0.43
413,9,0.38,0.42,0.4,0.4
413,6,0.37,0.42,0.4,0.38
413,8,0.36,0.42,0.35,0.38
413,3,0.36,0.37,0.34,0.38
413,7,0.36,0.37,0.33,0.38
413,0,0.35,0.34,0.31,0.31
413,1,0.35,0.28,0.31,0.25
413,2,0.3,0.28,0.27,0.24
414,0,0.33,0.29,0.2,0.29
414,5,0.29,0.29,0.19,0.29
414,4,0.29,0.24,0.14,0.29
414,9,0.29,0.23,0.1,0.28
414,8,0.28,0.23,0.1,0.26
414,6,0.28,0.21,0.1,0.24
414,7,0.28,0.2,0.1,0.23
414,1,0.23,0.15,0.1,0.18
414,3,0.23,0.13,0.1,0.18
414,2,0.18,0.13,0.04,0.14
415,5,0.46,0.48,0.34,0.38
415,9,0.46,0.41,0.27,0.36
415,7,0.4,0.41,0.26,0.36
415,6,0.38,0.4,0.26,0.36
415,3,0.35,0.39,0.26,0.36
415,8,0.35,0.39,0.25,0.36
415,4,0.34,0.31,0.25,0.36
415,2,0.34,0.31,0.21,0.22
415,0,0.34,0.29,0.19,0.21
415,1,0.3,0.29,0.19,0.17
416,5,0.36,0.45,0.32,0.35
416,4,0.36,0.37,0.26,0.32
416,9,0.36,0.37,0.23,0.28
416,7,0.29,0.37,0.23,0.23
416,6,0.27,0.37,0.23,0.23
416,8,0.26,0.33,0.2,0.23
416,2,0.26,0.31,0.19,0.2
416,3,0.25,0.26,0.19,0.2
416,0,0.23,0.26,0.17,0.15
416,1,0.2,0.26,0.15,0.11
417,5,0.34,0.51,0.36,0.39
417,4,0.34,0.45,0.31,0.36
417,9,0.34,0.45,0.3,0.28
417,7,0.3,0.45,0.26,0.25
417,6,0.29,0.45,0.26,0.24
417,1,0.29,0.38,0.24,0.24
417,2,0.27,0.38,0.24,0.24
417,3,0.27,0.37,0.24,0.24
417,8,0.25,0.37,0.22,0.24
417,0,0.25,0.31,0.19,0.19
418,5,0.37,0.36,0.3,0.31
418,9,0.37,0.33,0.29,0.31
418,4,0.32,0.33,0.29,0.3
418,1,0.32,0.33,0.27,0.28
420,0,0.24,0.43,0.31,0.31
420,5,0.24,0.39,0.31,0.31
420,1,0.24,0.38,0.28,0.31
420,6,0.24,0.38,0.25,0.31
420,7,0.24,0.37,0.24,0.31
420,2,0.24,0.36,0.23,0.31
420,4,0.24,0.35,0.23,0.31
420,9,0.24,0.35,0.22,0.26
420,3,0.19,0.35,0.21,0.22
420,8,0.12,0.32,0.2,0.22
421,5,0.41,0.4,0.34,0.32
421,4,0.41,0.36,0.32,0.29
421,9,0.41,0.36,0.29,0.28
421,6,0.35,0.36,0.29,0.25
421,7,0.35,0.33,0.25,0.21
421,8,0.31,0.29,0.24,0.21
421,3,0.31,0.27,0.24,0.16
421,1,0.31,0.27,0.23,0.15
421,2,0.27,0.27,0.21,0.15
421,0,0.27,0.22,0.19,0.14
422,5,0.34,0.52,0.38,0.35
422,4,0.34,0.46,0.31,0.29
422,9,0.34,0.46,0.29,0.29
423,5,0.17,0.43,0.3,0.26
423,9,0.17,0.34,0.21,0.24
423,6,0.15,0.34,0.2,0.24
423,4,0.11,0.33,0.2,0.24
424,5,0.26,0.4,0.32,0.3
424,6,0.26,0.36,0.22,0.3
425,5,0.27,0.44,0.35,0.35
425,6,0.27,0.36,0.26,0.27
426,5,0.26,0.43,0.29,0.29
426,6,0.26,0.39,0.22,0.26
427,5,0.32,0.36,0.32,0.32
427,4,0.32,0.3,0.27,0.31
427,6,0.32,0.3,0.26,0.27
427,8,0.32,0.29,0.2,0.2
427,9,0.32,0.26,0.19,0.2
427,7,0.26,0.26,0.19,0.17
427,2,0.23,0.23,0.19,0.15
427,3,0.23,0.23,0.19,0.13
427,1,0.21,0.22,0.17,0.09
427,0,0.15,0.19,0.17,0.09
428,5,0.35,0.45,0.38,0.36
428,4,0.35,0.4,0.31,0.36
428,9,0.35,0.4,0.29,0.32
428,6,0.25,0.4,0.29,0.29
428,1,0.24,0.4,0.28,0.29
428,7,0.23,0.4,0.28,0.29
428,8,0.22,0.39,0.26,0.29
428,2,0.22,0.34,0.26,0.28
428,0,0.21,0.32,0.26,0.28
428,3,0.21,0.32,0.25,0.28
429,4,0.24,0.23,0.25,0.36
429,5,0.24,0.2,0.22,0.22
433,4,0.36,0.41,0.4,0.37
433,5,0.36,0.34,0.33,0.31
434,9,0.09,0.17,0.12,0.11
434,5,0.05,0.17,0.12,0.09
435,9,0.09,0.17,0.12,0.11
435,5,0.05,0.17,0.12,0.09
438,0,0.46,0.43,0.42,0.42
438,1,0.33,0.36,0.38,0.42
438,2,0.3,0.33,0.38,0.42
438,3,0.3,0.33,0.38,0.42
438,7,0.29,0.29,0.38,0.42
438,9,0.29,0.27,0.38,0.42
438,4,0.25,0.25,0.38,0.38
438,5,0.25,0.25,0.3,0.38
438,6,0.25,0.25,0.3,0.38
438,8,0.22,0.19,0.21,0.35
439,0,0.51,0.62,0.58,0.47
439,1,0.39,0.48,0.42,0.47
439,3,0.34,0.46,0.37,0.47
439,2,0.32,0.45,0.35,0.47
439,7,0.3,0.4,0.35,0.47
439,9,0.3,0.38,0.34,0.47
439,6,0.25,0.36,0.34,0.42
439,8,0.22,0.34,0.34,0.42
439,5,0.21,0.34,0.34,0.41
439,4,0.17,0.26,0.29,0.41
440,3,0.41,0.5,0.45,0.47
440,2,0.41,0.45,0.41,0.47
441,4,0.39,0.43,0.44,0.55
443,2,0.41,0.53,0.41,0.33
443,1,0.41,0.47,0.37,0.33
443,3,0.41,0.43,0.37,0.33
443,6,0.41,0.4,0.36,0.33
443,5,0.39,0.4,0.36,0.33
444,2,0.46,0.51,0.38,0.42
444,1,0.46,0.49,0.37,0.42
445,2,0.41,0.46,0.4,0.41
445,0,0.41,0.44,0.37,0.41
445,1,0.4,0.44,0.37,0.41
445,3,0.4,0.42,0.36,0.41
445,9,0.4,0.39,0.33,0.41
445,6,0.36,0.32,0.33,0.41
445,7,0.36,0.32,0.33,0.41
445,5,0.29,0.25,0.3,0.41
445,8,0.28,0.25,0.27,0.41
445,4,0.2,0.19,0.25,0.41
446,0,0.56,0.66,0.57,0.49
446,1,0.39,0.49,0.39,0.36
446,3,0.36,0.46,0.34,0.36
446,2,0.36,0.46,0.33,0.36
446,7,0.36,0.39,0.32,0.36
446,9,0.31,0.36,0.31,0.36
446,5,0.3,0.36,0.31,0.35
446,6,0.28,0.36,0.27,0.35
446,4,0.2,0.31,0.27,0.35
446,8,0.2,0.31,0.25,0.35
447,1,0.45,0.46,0.35,0.38
447,2,0.45,0.46,0.33,0.38
447,3,0.45,0.43,0.3,0.38
447,0,0.45,0.4,0.28,0.38
447,9,0.45,0.39,0.28,0.38
452,4,0.39,0.38,0.34,0.39
452,5,0.39,0.38,0.34,0.33
452,0,0.39,0.38,0.32,0.33
452,1,0.39,0.37,0.31,0.33
452,6,0.39,0.35,0.3,0.33
452,9,0.39,0.35,0.28,0.32
452,3,0.34,0.35,0.28,0.31
452,7,0.34,0.34,0.27,0.31
452,2,0.28,0.34,0.25,0.28
452,8,0.23,0.26,0.23,0.28
456,4,0.45,0.37,0.43,0.43
456,6,0.45,0.37,0.38,0.32
458,4,0.39,0.21,0.26,0.36
458,6,0.39,0.21,0.25,0.32
458,9,0.38,0.21,0.25,0.32
458,0,0.35,0.21,0.25,0.3
459,1,0.29,0.31,0.12,0.37
459,4,0.28,0.25,0.12,0.37
461,4,0.37,0.29,0.28,0.48
461,9,0.36,0.19,0.28,0.48
462,4,0.15,0.23,0.12,0.36
463,4,0.24,0.27,0.13,0.43
463,9,0.19,0.2,0.12,0.43
464,4,0.09,0.22,0.19,0.24
464,5,0.09,0.01,0.15,0.21
464,6,0.09,0.01,0.1,0.21
464,9,0.09,0.01,0.06,0.21
464,7,0.08,0.01,0.05,0.21
464,8,0.05,0.01,0.04,0.21
464,0,0.05,-0.02,0.02,0.12
464,3,0.05,-0.03,0.02,0.12
464,1,0.05,-0.03,-0.0,0.08
464,2,0.05,-0.09,-0.01,0.02
466,3,0.33,0.29,0.16,0.46
467,4,0.3,0.36,0.34,0.44
467,5,0.3,0.26,0.3,0.43
467,7,0.3,0.25,0.24,0.43
467,9,0.3,0.22,0.23,0.35
467,6,0.27,0.22,0.23,0.33
468,4,0.25,0.17,0.21,0.3
469,3,0.25,0.23,0.24,0.39
469,4,0.25,0.23,0.22,0.39
469,7,0.25,0.15,0.22,0.39
469,5,0.25,0.14,0.22,0.36
471,4,0.25,0.08,0.25,0.36
471,6,0.25,0.05,0.18,0.3
471,1,0.22,0.05,0.18,0.29
471,2,0.22,0.05,0.17,0.29
472,4,0.32,0.21,0.3,0.49
472,9,0.32,0.17,0.28,0.45
474,5,0.29,0.21,0.22,0.38
474,1,0.29,0.2,0.16,0.38
474,4,0.29,0.2,0.16,0.38
474,9,0.27,0.19,0.15,0.38
474,6,0.19,0.19,0.15,0.31
474,7,0.18,0.15,0.15,0.31
474,3,0.18,0.15,0.14,0.24
474,0,0.13,0.15,0.14,0.23
474,8,0.13,0.15,0.12,0.23
474,2,0.11,0.15,0.12,0.18
475,4,0.35,0.24,0.21,0.46
475,9,0.31,0.2,0.2,0.46
476,4,0.29,0.35,0.27,0.39
476,9,0.28,0.25,0.27,0.39
477,4,0.28,0.29,0.26,0.39
477,1,0.28,0.26,0.22,0.39
478,2,0.39,0.21,0.34,0.4
478,6,0.39,0.16,0.3,0.4
479,9,0.44,0.37,0.31,0.58
481,3,0.22,0.34,0.18,0.31
481,4,0.14,0.34,0.18,0.29
481,1,0.14,0.26,0.17,0.29
481,0,0.14,0.23,0.17,0.29
481,7,0.14,0.22,0.17,0.27
481,5,0.14,0.2,0.17,0.26
481,6,0.14,0.18,0.11,0.19
481,8,0.14,0.18,0.1,0.19
481,9,0.14,0.18,0.1,0.19
481,2,0.07,0.15,0.09,0.11
482,3,0.35,0.21,0.21,0.43
486,4,0.28,0.24,0.18,0.41
486,3,0.28,0.16,0.13,0.41
487,4,0.31,0.27,0.24,0.39
488,4,0.33,0.22,0.25,0.39
489,4,0.33,0.36,0.33,0.42
490,4,0.25,0.29,0.23,0.45
491,3,0.3,0.25,0.2,0.45
491,4,0.3,0.23,0.19,0.45
492,4,0.22,0.28,0.26,0.41
