Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
114,3,0.35,0.28,0.42,0.43
114,0,0.31,0.26,0.39,0.43
114,8,0.3,0.26,0.31,0.43
114,7,0.26,0.26,0.3,0.43
114,1,0.22,0.26,0.3,0.41
114,5,0.12,0.16,0.23,0.41
114,6,0.12,0.16,0.23,0.34
114,2,0.03,0.16,0.23,0.1
115,4,0.39,0.53,0.41,0.53
116,4,0.34,0.42,0.35,0.35
116,0,0.32,0.41,0.31,0.35
116,5,0.29,0.4,0.31,0.33
116,3,0.28,0.4,0.31,0.3
117,4,0.35,0.2,0.38,0.39
117,0,0.32,0.2,0.3,0.39
120,7,0.17,0.52,0.15,0.43
120,9,0.17,0.14,0.15,0.38
121,4,0.42,0.46,0.47,0.36
121,0,0.31,0.26,0.31,0.36
121,3,0.31,0.26,0.31,0.32
121,1,0.21,0.25,0.31,0.32
121,5,0.18,0.23,0.3,0.29
121,9,0.18,0.2,0.3,0.28
121,2,0.18,0.2,0.2,0.26
121,6,0.18,0.15,0.2,0.26
121,8,0.18,0.14,0.2,0.21
121,7,0.16,0.1,0.2,0.15
122,8,0.53,0.61,0.65,0.51
122,4,0.48,0.58,0.65,0.51
122,0,0.46,0.49,0.5,0.46
122,3,0.45,0.37,0.48,0.46
122,9,0.38,0.35,0.48,0.46
122,7,0.38,0.33,0.41,0.46
122,5,0.26,0.33,0.34,0.46
122,6,0.22,0.31,0.34,0.36
122,1,0.17,0.31,0.34,0.3
122,2,0.11,0.28,0.27,0.19
123,4,0.32,0.18,0.36,0.28
124,4,0.35,0.22,0.46,0.37
124,8,0.33,0.22,0.36,0.36
125,4,0.19,0.2,0.28,0.35
126,4,0.26,0.21,0.39,0.34
126,0,0.26,0.21,0.32,0.33
127,4,0.3,0.14,0.22,0.25
127,8,0.23,0.14,0.16,0.25
127,0,0.23,0.13,0.15,0.25
127,7,0.19,0.13,0.15,0.25
127,3,0.18,0.11,0.15,0.25
127,1,0.16,0.11,0.12,0.25
127,5,0.15,0.11,0.1,0.17
127,9,0.15,0.11,0.09,0.11
127,6,0.15,0.11,0.08,0.1
127,2,0.05,0.11,0.06,0.07
128,7,0.22,0.31,0.39,0.29
128,0,0.22,0.23,0.39,0.28
128,4,0.21,0.23,0.39,0.23
128,3,0.18,0.17,0.3,0.22
128,5,0.17,0.17,0.29,0.22
128,9,0.17,0.16,0.29,0.19
128,1,0.17,0.16,0.23,0.14
128,8,0.17,0.14,0.23,0.11
128,2,0.04,0.14,0.18,0.11
128,6,0.04,0.14,0.15,0.11
129,4,0.24,0.25,0.32,0.22
129,0,0.23,0.2,0.25,0.22
129,1,0.21,0.2,0.21,0.22
129,5,0.21,0.16,0.19,0.22
129,6,0.21,0.15,0.19,0.2
129,3,0.21,0.11,0.19,0.18
129,9,0.21,0.1,0.18,0.18
129,8,0.21,0.08,0.15,0.18
129,7,0.11,0.08,0.14,0.18
129,2,-0.01,0.08,0.1,0.04
132,4,0.27,0.08,0.31,0.2
133,4,0.32,0.36,0.37,0.41
133,0,0.23,0.26,0.2,0.35
133,3,0.23,0.23,0.19,0.34
133,5,0.14,0.23,0.19,0.34
133,1,0.14,0.12,0.19,0.3
133,7,0.14,0.09,0.14,0.3
133,9,0.12,0.06,0.14,0.3
133,8,0.11,0.06,0.13,0.28
133,6,0.05,0.03,0.07,0.28
133,2,0.0,0.03,0.06,0.06
134,7,0.32,0.41,0.4,0.36
134,9,0.32,0.29,0.4,0.31
135,4,0.27,0.35,0.43,0.25
135,7,0.22,0.35,0.32,0.25
135,0,0.22,0.24,0.31,0.23
135,9,0.16,0.24,0.28,0.23
135,3,0.16,0.15,0.26,0.21
135,1,0.16,0.15,0.23,0.21
135,8,0.16,0.15,0.21,0.21
135,5,0.11,0.15,0.2,0.21
135,6,0.08,0.15,0.2,0.17
135,2,0.05,0.07,0.08,0.11
136,4,0.26,0.26,0.33,0.35
136,3,0.25,0.24,0.31,0.35
136,0,0.25,0.23,0.3,0.35
136,9,0.21,0.21,0.25,0.35
136,7,0.21,0.14,0.18,0.35
136,8,0.21,0.13,0.16,0.28
136,5,0.13,0.13,0.14,0.28
136,1,0.13,0.1,0.13,0.21
136,6,0.13,0.1,0.1,0.17
136,2,-0.09,-0.02,0.07,0.02
137,7,0.16,0.4,0.22,0.44
138,4,0.34,0.31,0.37,0.26
138,0,0.27,0.22,0.26,0.26
138,3,0.27,0.22,0.26,0.25
138,7,0.21,0.22,0.21,0.25
138,1,0.2,0.15,0.21,0.25
138,5,0.2,0.15,0.21,0.2
138,8,0.2,0.15,0.21,0.18
138,6,0.13,0.15,0.21,0.17
138,9,0.11,0.11,0.21,0.17
138,2,-0.03,0.04,0.04,0.04
139,4,0.25,0.25,0.38,0.37
139,0,0.25,0.25,0.35,0.34
139,3,0.21,0.25,0.33,0.34
140,0,0.29,0.2,0.43,0.33
140,4,0.29,0.2,0.43,0.29
142,4,0.22,0.26,0.17,0.33
143,4,0.34,0.44,0.37,0.37
143,0,0.27,0.4,0.31,0.33
143,3,0.24,0.35,0.27,0.33
143,5,0.24,0.31,0.23,0.33
